,movie_title,movie_year,genre,average_rating,num_votes,is_adult,imdb_tconst,imdb_link,tmdbId
21622,Phat Girlz,2006,Comedy,3.3,9150.0,0.0,490196,https://www.imdb.com/title/tt0490196/,30139
21623,Phata Poster Nikhla Hero,2013,"Action,Comedy,Crime",4.9,5035.0,0.0,2615584,https://www.imdb.com/title/tt2615584/,222430
21624,Phenomena,1985,"Crime,Horror,Mystery",6.7,27777.0,0.0,87909,https://www.imdb.com/title/tt0087909/,29161
21625,Phenomenon,1996,"Drama,Fantasy,Romance",6.4,80828.0,0.0,117333,https://www.imdb.com/title/tt0117333/,9294
21626,Phffft,1954,"Comedy,Romance",6.6,1706.0,0.0,47349,https://www.imdb.com/title/tt0047349/,80316
21627,Phii seua samut (Ocean Butterfly),2006,,,,,0,,0
21628,Phil,2019,"Comedy,Drama",5.4,884.0,0.0,5328006,https://www.imdb.com/title/tt5328006/,0
21629,Phil Spector,2013,"Biography,Drama,Music",6.2,7527.0,0.0,1745862,https://www.imdb.com/title/tt1745862/,173153
21630,Philadelphia,1993,Drama,7.7,245525.0,0.0,107818,https://www.imdb.com/title/tt0107818/,9800
21631,Philadelphia Experiment II,1993,"Action,Adventure,Sci-Fi",4.5,2106.0,0.0,107819,https://www.imdb.com/title/tt0107819/,35610
21632,"The Philadelphia Experiment, 2012",2012,"Action,Adventure,Mystery",4.1,3007.0,0.0,2039399,https://www.imdb.com/title/tt2039399/,122293
21633,The Philadelphia Story,1940,"Comedy,Romance",7.9,70530.0,0.0,32904,https://www.imdb.com/title/tt0032904/,981
21634,Phillauri,2017,"Comedy,Drama,Fantasy",6.0,3962.0,0.0,5502766,https://www.imdb.com/title/tt5502766/,413421
21635,The Philly Kid,2012,"Action,Drama,Sport",5.6,2250.0,0.0,1937506,https://www.imdb.com/title/tt1937506/,102222
21636,Philomena,2013,"Biography,Comedy,Drama",7.6,101176.0,0.0,2431286,https://www.imdb.com/title/tt2431286/,205220
21637,Philophobia: Or The Fear of The Falling In Love,2019,,,,,0,,0
21638,Phineas and Ferb the Movie: Across the 2nd Dimension,2011,"Action,Adventure,Animation",7.4,12366.0,0.0,1825918,https://www.imdb.com/title/tt1825918/,71689
21639,Phir Bhi Dil Hai Hindustani,2000,"Comedy,Drama,Musical",6.1,7897.0,0.0,222270,https://www.imdb.com/title/tt0222270/,0
21640,Phir Hera Pheri,2006,"Comedy,Crime",7.2,24797.0,0.0,419058,https://www.imdb.com/title/tt0419058/,20359
21641,Phir Milenge,2004,Drama,6.2,2317.0,0.0,422950,https://www.imdb.com/title/tt0422950/,0
21642,Phobia,2016,Crime,,,0.0,12523658,https://www.imdb.com/title/tt12523658/,0
21643,Phoebe In Wonderland,2008,Drama,7.0,7891.0,0.0,1034325,https://www.imdb.com/title/tt1034325/,19079
21644,Phoenix,2014,"Drama,History,Music",7.3,19338.0,0.0,2764784,https://www.imdb.com/title/tt2764784/,254578
21645,Phoenix Forgotten,2017,"Horror,Mystery,Sci-Fi",5.3,6550.0,0.0,6574272,https://www.imdb.com/title/tt6574272/,443319
21646,"Phoenix, Oregon",2019,Comedy,5.5,360.0,0.0,8586088,https://www.imdb.com/title/tt8586088/,0
21647,Phone Bhoot,2022,"Comedy,Horror",5.5,10011.0,0.0,12740760,https://www.imdb.com/title/tt12740760/,0
21648,Phone Booth,2002,"Crime,Thriller",7.1,272993.0,0.0,183649,https://www.imdb.com/title/tt0183649/,1817
21649,Phone Call from a Stranger,1952,"Drama,Film-Noir",7.0,2732.0,0.0,45029,https://www.imdb.com/title/tt0045029/,76229
21650,Phoonk,2008,"Drama,Horror,Mystery",3.9,1358.0,0.0,1267500,https://www.imdb.com/title/tt1267500/,15979
21651,Phoonk 2,2010,"Drama,Horror,Mystery",3.1,542.0,0.0,1612611,https://www.imdb.com/title/tt1612611/,0
21652,Photograph,2019,"Drama,Romance",6.8,5407.0,0.0,7778680,https://www.imdb.com/title/tt7778680/,0
21653,Photographer,2006,"Action,Comedy,Drama",4.5,192.0,0.0,867401,https://www.imdb.com/title/tt0867401/,0
21654,Phullu,2017,"Comedy,Drama",6.1,211.0,0.0,6941560,https://www.imdb.com/title/tt6941560/,0
21655,Phunny Business: A Black Comedy,2011,"Comedy,Documentary",6.9,79.0,0.0,1817733,https://www.imdb.com/title/tt1817733/,0
21656,Physical Evidence,1989,"Crime,Mystery,Romance",5.1,1946.0,0.0,98093,https://www.imdb.com/title/tt0098093/,41938
21657,Pi,1998,"Drama,Horror,Mystery",7.3,180675.0,0.0,138704,https://www.imdb.com/title/tt0138704/,473
21658,The Pianist,2002,"Biography,Drama,Music",8.5,839787.0,0.0,253474,https://www.imdb.com/title/tt0253474/,423
21659,"Pianiste, La (The Piano Teacher)",2001,,,,,0,,0
21660,The Piano,1993,"Drama,Music,Romance",7.5,90206.0,0.0,107822,https://www.imdb.com/title/tt0107822/,713
21661,Pianoga itneun gyeoul (Piano in Winter),1995,,,,,0,,0
21662,Piazza Vittorio,2017,Documentary,6.4,118.0,0.0,7380726,https://www.imdb.com/title/tt7380726/,0
21663,Picasso Trigger,1988,"Action,Adventure,Thriller",4.5,1510.0,0.0,95867,https://www.imdb.com/title/tt0095867/,50560
21664,Pickaxe,2019,,,,,0,,0
21665,Picket 43,2014,"Drama,Thriller",7.2,1307.0,0.0,4384350,https://www.imdb.com/title/tt4384350/,0
21666,Pickings,2018,"Action,Crime,Drama",5.1,1076.0,0.0,4789822,https://www.imdb.com/title/tt4789822/,457312
21667,Pickled,2022,,,,,0,,0
21668,Pickman's Muse,2010,"Horror,Sci-Fi,Thriller",5.6,344.0,0.0,1488032,https://www.imdb.com/title/tt1488032/,0
21669,Pickpocket,1959,"Crime,Drama",7.6,23471.0,0.0,53168,https://www.imdb.com/title/tt0053168/,690
21670,Pickpockets,2018,"Crime,Drama",5.4,1239.0,0.0,7527694,https://www.imdb.com/title/tt7527694/,0
21671,Pickup on South Street,1953,"Crime,Film-Noir,Mystery",7.6,15102.0,0.0,46187,https://www.imdb.com/title/tt0046187/,25955
21672,Picnic at Hanging Rock,1975,"Drama,Mystery",7.4,38497.0,0.0,73540,https://www.imdb.com/title/tt0073540/,11020
21673,Picnic on the Grass,1959,"Comedy,Romance",6.5,1294.0,0.0,52765,https://www.imdb.com/title/tt0052765/,43101
21674,"Pico, El (Overdose)",1983,,,,,0,,0
21675,Picture a Scientist,2020,Documentary,7.8,446.0,0.0,11906032,https://www.imdb.com/title/tt11906032/,0
21676,The Picture of Dorian Gray,1945,"Drama,Fantasy,Horror",7.5,13618.0,0.0,37988,https://www.imdb.com/title/tt0037988/,16559
21677,Picture Perfect,1997,"Comedy,Drama,Romance",5.5,20633.0,0.0,119896,https://www.imdb.com/title/tt0119896/,9413
21678,Picture Perfect Mysteries: Dead Over Diamonds,2020,"Crime,Mystery,Romance",6.4,605.0,0.0,10709020,https://www.imdb.com/title/tt10709020/,0
21679,Picture Perfect Mysteries: Newlywed and Dead,2019,"Crime,Mystery,Romance",6.4,776.0,0.0,8582458,https://www.imdb.com/title/tt8582458/,0
21680,Picture Snatcher,1933,"Crime,Drama",7.0,1666.0,0.0,24450,https://www.imdb.com/title/tt0024450/,0
21681,Picture This,2008,"Comedy,Drama,Romance",5.1,10408.0,0.0,1076252,https://www.imdb.com/title/tt1076252/,15671
21682,Pictures Only,2021,"Drama,Short",,,0.0,13634108,https://www.imdb.com/title/tt13634108/,0
21683,Pidtermyai huajai wawoon (Hormones),2008,,,,,0,,0
21684,Piece by Piece,2005,Documentary,7.2,142.0,0.0,441781,https://www.imdb.com/title/tt0441781/,0
21685,Pieces of a Woman,2020,Drama,7.0,51328.0,0.0,11161474,https://www.imdb.com/title/tt11161474/,0
21686,Pieces of April,2003,"Comedy,Drama",7.0,21473.0,0.0,311648,https://www.imdb.com/title/tt0311648/,1550
21687,Pieces of Talent,2014,"Horror,Thriller",5.7,742.0,0.0,2098781,https://www.imdb.com/title/tt2098781/,216203
21688,"Piel que habito, La (The Skin I Live In)",2011,,,,,0,,0
21689,Pieles,2017,"Comedy,Drama,Fantasy",6.1,6369.0,0.0,5808778,https://www.imdb.com/title/tt5808778/,435707
21690,Piercing,2018,"Horror,Mystery,Thriller",5.5,8014.0,0.0,6516314,https://www.imdb.com/title/tt6516314/,0
21691,Piercing Brightness,2013,"Drama,Sci-Fi",3.6,151.0,0.0,1995400,https://www.imdb.com/title/tt1995400/,0
21692,Pierre Jackson,2018,Romance,6.7,83.0,0.0,7031338,https://www.imdb.com/title/tt7031338/,0
21693,Pieta,2012,"Crime,Drama,Thriller",7.1,14992.0,0.0,2299842,https://www.imdb.com/title/tt2299842/,123377
21694,Pig,2021,"Drama,Mystery",6.9,77887.0,0.0,11003218,https://www.imdb.com/title/tt11003218/,0
21695,Pig Hag,2019,"Comedy,Drama",4.7,401.0,0.0,8850036,https://www.imdb.com/title/tt8850036/,0
21696,Pig Hunt,2008,"Action,Horror,Thriller",4.7,2617.0,0.0,1022883,https://www.imdb.com/title/tt1022883/,22731
21697,"Piggy, 2012",2012,"Horror,Thriller",5.5,1680.0,0.0,1951218,https://www.imdb.com/title/tt1951218/,96631
21698,"Piggy, 2022",2022,"Drama,Horror,Thriller",6.2,5940.0,0.0,10399608,https://www.imdb.com/title/tt10399608/,0
21699,Piglet's Big Movie,2003,"Adventure,Animation,Comedy",6.1,8148.0,0.0,323642,https://www.imdb.com/title/tt0323642/,13691
21700,Pigs,2007,"Comedy,Romance",4.5,3496.0,0.0,1065106,https://www.imdb.com/title/tt1065106/,18755
21701,Pigskin Parade,1936,"Comedy,Musical,Sport",6.1,742.0,0.0,28103,https://www.imdb.com/title/tt0028103/,83633
21702,Pigster,2019,Horror,,,0.0,3509702,https://www.imdb.com/title/tt3509702/,0
21703,Pihu,2018,,,,,0,,0
21704,Piku,2015,"Comedy,Drama",7.6,32331.0,0.0,3767372,https://www.imdb.com/title/tt3767372/,332835
21705,Piled Higher and Deeper,2011,"Comedy,Drama",6.8,847.0,0.0,2066040,https://www.imdb.com/title/tt2066040/,75680
21706,The Pilgrim,1923,"Comedy,Western",7.3,5269.0,0.0,14358,https://www.imdb.com/title/tt0014358/,53430
21707,"Pilgrimage, 2017",2017,"Action,Drama,History",5.9,5966.0,0.0,3531202,https://www.imdb.com/title/tt3531202/,340442
21708,"Pilgrimage, 1933",1933,Drama,7.2,753.0,0.0,24453,https://www.imdb.com/title/tt0024453/,114348
21709,Pilla Zamindar,2011,"Comedy,Drama",7.7,3305.0,0.0,2098782,https://www.imdb.com/title/tt2098782/,0
21710,Pillow of Death,1945,"Drama,Film-Noir,Horror",6.0,712.0,0.0,37989,https://www.imdb.com/title/tt0037989/,64077
21711,Pillow Talk,1959,"Comedy,Romance",7.4,17827.0,0.0,53172,https://www.imdb.com/title/tt0053172/,4952
21712,Pillow To Post,1945,"Comedy,Romance",6.6,607.0,0.0,37990,https://www.imdb.com/title/tt0037990/,106826
21713,Pilsudski,2019,"Biography,History",5.0,477.0,0.0,8896762,https://www.imdb.com/title/tt8896762/,0
21714,Pimp,2018,"Crime,Drama,Romance",5.8,11913.0,0.0,3107166,https://www.imdb.com/title/tt3107166/,0
21715,Pimp Bullies,2011,"Action,Crime,Thriller",3.3,292.0,0.0,1719583,https://www.imdb.com/title/tt1719583/,171363
21716,Pimped,2018,"Crime,Drama,Thriller",5.0,861.0,0.0,7286492,https://www.imdb.com/title/tt7286492/,0
21717,Pin,1988,"Horror,Thriller",6.5,4692.0,0.0,95871,https://www.imdb.com/title/tt0095871/,41966
21718,Pin Cushion,2017,Drama,6.5,1131.0,0.0,6190348,https://www.imdb.com/title/tt6190348/,473706
21719,Pin Up Girl,1944,"Comedy,Musical,Romance",6.0,815.0,0.0,37175,https://www.imdb.com/title/tt0037175/,43502
21720,Pina,2011,"Documentary,Music",7.6,15440.0,0.0,1440266,https://www.imdb.com/title/tt1440266/,57276
21721,Pineapple Express,2008,"Action,Comedy,Crime",6.9,344167.0,0.0,910936,https://www.imdb.com/title/tt0910936/,10189
21722,Ping Pong,2002,Thriller,,,0.0,7866814,https://www.imdb.com/title/tt7866814/,0
21723,Ping Pong Playa,2007,"Comedy,Sport",5.9,3066.0,0.0,991167,https://www.imdb.com/title/tt0991167/,14204
21724,Ping Pong Summer,2014,"Comedy,Drama,Sport",5.4,2897.0,0.0,2402985,https://www.imdb.com/title/tt2402985/,246011
21725,Ping Quo (Lost In Beijing),2007,,,,,0,,0
21726,Pingpong,2006,Drama,6.4,981.0,0.0,800159,https://www.imdb.com/title/tt0800159/,80136
21727,Pink,2016,"Comedy,Drama",1.6,160.0,0.0,5525360,https://www.imdb.com/title/tt5525360/,0
21728,Pink and Gray,2015,"Drama,Mystery",6.4,233.0,0.0,4360406,https://www.imdb.com/title/tt4360406/,0
21729,Pink Flamingos,1972,"Comedy,Crime",6.0,25704.0,0.0,69089,https://www.imdb.com/title/tt0069089/,692
21730,Pink Floyd The Wall,1982,,,,,0,,0
21731,Pink Floyd: The Story of Wish You Were Here,2012,"Documentary,Music",7.9,1777.0,0.0,2296909,https://www.imdb.com/title/tt2296909/,116835
21732,The Pink Panther 2,2009,"Action,Adventure,Comedy",5.6,46132.0,0.0,838232,https://www.imdb.com/title/tt0838232/,15159
21733,"The Pink Panther, 2006",2006,"Adventure,Comedy,Crime",5.6,88427.0,0.0,383216,https://www.imdb.com/title/tt0383216/,12096
21734,Pink Wall,2019,Drama,5.9,587.0,0.0,7759300,https://www.imdb.com/title/tt7759300/,0
21735,Pink: Staying True,2013,"Documentary,Music",6.0,143.0,0.0,3021562,https://www.imdb.com/title/tt3021562/,0
21736,Pinky,1949,Drama,7.2,3245.0,0.0,41746,https://www.imdb.com/title/tt0041746/,62727
21737,"Pinocchio, 1940",1940,"Adventure,Animation,Comedy",7.5,150425.0,0.0,32910,https://www.imdb.com/title/tt0032910/,10895
21738,"Pinocchio, 2022",2022,"Adventure,Comedy,Drama",5.0,36603.0,0.0,4593060,https://www.imdb.com/title/tt4593060/,0
21739,Pinocchio's Revenge,1996,"Fantasy,Horror,Mystery",4.1,2229.0,0.0,117342,https://www.imdb.com/title/tt0117342/,30926
21740,Pinocchio: A True Story,2021,"Animation,Family,Fantasy",3.6,1537.0,0.0,8480678,https://www.imdb.com/title/tt8480678/,0
21741,Pioneer,2013,"Adventure,Drama,Thriller",6.0,5147.0,0.0,2369205,https://www.imdb.com/title/tt2369205/,168399
21742,Pippa,2016,"Action,Comedy",4.8,460.0,0.0,5470178,https://www.imdb.com/title/tt5470178/,0
21743,"Piranha, 2010",2010,,,,,0,,0
21744,"Piranha, 1978",1978,"Comedy,Horror,Sci-Fi",5.9,22705.0,0.0,78087,https://www.imdb.com/title/tt0078087/,24831
21745,Piranha 3D,2010,"Comedy,Horror",5.5,92922.0,0.0,464154,https://www.imdb.com/title/tt0464154/,43593
21746,Piranha 3DD,2012,"Comedy,Horror,Sci-Fi",3.8,43499.0,0.0,1714203,https://www.imdb.com/title/tt1714203/,71668
21747,Piranha II: The Spawning,1981,"Horror,Sci-Fi,Thriller",3.8,9151.0,0.0,82910,https://www.imdb.com/title/tt0082910/,31646
21748,Pirate's Code: The Adventures of Mickey Matson,2014,"Action,Adventure,Family",4.7,279.0,0.0,3130082,https://www.imdb.com/title/tt3130082/,0
21749,The Pirate,1948,"Adventure,Comedy,Musical",6.9,5237.0,0.0,40694,https://www.imdb.com/title/tt0040694/,35032
21750,"Pirates, 1986",1986,"Action,Adventure,Comedy",6.0,8952.0,0.0,91757,https://www.imdb.com/title/tt0091757/,11483
21751,"Pirates, 2005",2005,"Adult,Adventure,Comedy",7.0,4257.0,1.0,477457,https://www.imdb.com/title/tt0477457/,0
21752,"Pirates, 2021",2021,Comedy,5.7,795.0,0.0,11918288,https://www.imdb.com/title/tt11918288/,0
21753,Pirates of Silicon Valley,1999,"Biography,Drama,History",7.2,24644.0,0.0,168122,https://www.imdb.com/title/tt0168122/,3293
21754,Pirates of the Caribbean: At World's End,2007,"Action,Adventure,Fantasy",7.1,658346.0,0.0,449088,https://www.imdb.com/title/tt0449088/,285
21755,Pirates of the Caribbean: Dead Man's Chest,2006,"Action,Adventure,Fantasy",7.3,726660.0,0.0,383574,https://www.imdb.com/title/tt0383574/,58
21756,Pirates of the Caribbean: Dead Men Tell No Tales,2017,"Action,Adventure,Fantasy",6.5,317615.0,0.0,1790809,https://www.imdb.com/title/tt1790809/,166426
21757,Pirates of the Caribbean: On Stranger Tides,2011,"Action,Adventure,Fantasy",6.6,534225.0,0.0,1298650,https://www.imdb.com/title/tt1298650/,1865
21758,Pirates of the Caribbean: The Curse of the Black Pearl,2003,"Action,Adventure,Fantasy",8.1,1136378.0,0.0,325980,https://www.imdb.com/title/tt0325980/,22
21759,Pirates of Tortuga,1961,Adventure,5.3,374.0,0.0,55302,https://www.imdb.com/title/tt0055302/,0
21760,Pisasu,2014,"Drama,Horror,Mystery",7.5,2120.0,0.0,4290746,https://www.imdb.com/title/tt4290746/,0
21761,"Piscine, La (The Swimming Pool)",1969,,,,,0,,0
21762,Pistol Whipped,2008,"Action,Crime,Drama",5.1,5220.0,0.0,1014801,https://www.imdb.com/title/tt1014801/,17314
21763,Pit and the Pendulum,1961,,,,,0,,0
21764,Pit Fighter,2005,Action,4.3,1185.0,0.0,396096,https://www.imdb.com/title/tt0396096/,0
21765,Pit Stop,2013,"Drama,Romance",6.0,1762.0,0.0,2397531,https://www.imdb.com/title/tt2397531/,0
21766,Pitbull,2021,"Action,Crime,Drama",4.6,396.0,0.0,15205194,https://www.imdb.com/title/tt15205194/,0
21767,Pitbull New Orders,2016,,,,,0,,0
21768,Pitbull. Ostatni pies,2018,"Action,Crime,Drama",6.2,1863.0,0.0,7874378,https://www.imdb.com/title/tt7874378/,0
21769,Pitbull: Last Dog,2018,"Action,Crime,Drama",6.2,1863.0,0.0,7874378,https://www.imdb.com/title/tt7874378/,0
21770,Pitbullterje,2005,Comedy,5.8,900.0,0.0,489800,https://www.imdb.com/title/tt0489800/,43206
21771,Pitch Black,2000,"Action,Horror,Sci-Fi",7.1,243151.0,0.0,134847,https://www.imdb.com/title/tt0134847/,2787
21772,Pitch Perfect,2012,"Comedy,Music,Romance",7.1,310699.0,0.0,1981677,https://www.imdb.com/title/tt1981677/,114150
21773,Pitch Perfect 2,2015,"Comedy,Music",6.4,160277.0,0.0,2848292,https://www.imdb.com/title/tt2848292/,254470
21774,Pitch Perfect 3,2017,"Comedy,Music",5.8,66094.0,0.0,4765284,https://www.imdb.com/title/tt4765284/,353616
21775,Pitchfork,2016,Horror,3.1,3633.0,0.0,4985848,https://www.imdb.com/title/tt4985848/,422471
21776,Pitching Tents,2017,"Comedy,Drama",4.5,405.0,0.0,4712754,https://www.imdb.com/title/tt4712754/,446763
21777,Pittsburgh,1942,"Action,Drama,Romance",6.4,1365.0,0.0,35195,https://www.imdb.com/title/tt0035195/,62186
21778,Pity,2018,Drama,6.7,3362.0,0.0,6746304,https://www.imdb.com/title/tt6746304/,489990
21779,The Pixar Story,2007,Documentary,7.7,6794.0,0.0,1059955,https://www.imdb.com/title/tt1059955/,15302
21780,Pixel Perfect,2004,"Comedy,Family,Fantasy",5.6,3733.0,0.0,393596,https://www.imdb.com/title/tt0393596/,124117
21781,Pixels,2015,"Action,Comedy,Fantasy",5.6,147588.0,0.0,2120120,https://www.imdb.com/title/tt2120120/,257344
21782,Pixie Hollow Games,2011,"Animation,Family,Short",7.1,1725.0,0.0,1450334,https://www.imdb.com/title/tt1450334/,0
21783,Pixies,2015,"Animation,Comedy",4.8,1732.0,0.0,1735462,https://www.imdb.com/title/tt1735462/,0
21784,Pixy Dragons,2019,Animation,2.2,156.0,0.0,9251718,https://www.imdb.com/title/tt9251718/,0
21785,Pizza,2012,"Horror,Thriller",7.9,8136.0,0.0,2585562,https://www.imdb.com/title/tt2585562/,139357
21786,Pizza II: Villa,2013,"Horror,Thriller",6.4,636.0,0.0,3329246,https://www.imdb.com/title/tt3329246/,236808
21787,PK,2014,"Comedy,Drama,Sci-Fi",8.1,190596.0,0.0,2338151,https://www.imdb.com/title/tt2338151/,297222
21788,"Placard, Le (The Closet)",2001,,,,,0,,0
21789,"Place in the Sun, A",1951,,,,,0,,0
21790,Places in the Heart,1984,Drama,7.4,12496.0,0.0,87921,https://www.imdb.com/title/tt0087921/,13681
21791,Plague,2014,"Drama,Horror,Sci-Fi",4.7,2712.0,0.0,3949586,https://www.imdb.com/title/tt3949586/,296244
21792,The Plague Dogs,1982,"Adventure,Animation,Drama",7.7,8211.0,0.0,84509,https://www.imdb.com/title/tt0084509/,30060
21793,The Plague of the Zombies,1966,Horror,6.6,5194.0,0.0,60841,https://www.imdb.com/title/tt0060841/,29049
21794,"Plaisir, Le (Pleasure)",1952,,,,,0,,0
21795,Plan 9,2015,"Comedy,Horror,Sci-Fi",4.0,2186.0,0.0,2014319,https://www.imdb.com/title/tt2014319/,321377
21796,Plan 9 from Outer Space,1959,,,,,0,,0
21797,Plan A,2021,"Drama,Thriller",5.8,1019.0,0.0,5448338,https://www.imdb.com/title/tt5448338/,0
21798,Plan A Plan B,2022,"Comedy,Romance",4.6,2059.0,0.0,15238986,https://www.imdb.com/title/tt15238986/,0
21799,Plan B,2021,Comedy,6.7,4051.0,0.0,13172796,https://www.imdb.com/title/tt13172796/,0
21800,Plan C,2012,"Comedy,Crime",6.4,1455.0,0.0,1922689,https://www.imdb.com/title/tt1922689/,0
21801,Plan Man,2014,"Comedy,Drama,Romance",7.0,583.0,0.0,3696210,https://www.imdb.com/title/tt3696210/,254781
21802,Plan Z,2016,Horror,4.6,788.0,0.0,3597108,https://www.imdb.com/title/tt3597108/,0
21803,Planes,2013,"Adventure,Animation,Comedy",5.7,46234.0,0.0,1691917,https://www.imdb.com/title/tt1691917/,151960
21804,Planes with Brains 2,2019,Animation,7.5,32.0,0.0,9645348,https://www.imdb.com/title/tt9645348/,0
21805,"Planes, Trains and Automobiles",1987,,,,,0,,0
21806,Planes: Fire & Rescue,2014,"Adventure,Animation,Comedy",5.9,18625.0,0.0,2980706,https://www.imdb.com/title/tt2980706/,218836
21807,Planet 51,2009,"Adventure,Animation,Comedy",6.0,56273.0,0.0,762125,https://www.imdb.com/title/tt0762125/,16866
21808,Planet Dinosaur: Ultimate Killers,2012,Documentary,7.3,157.0,0.0,2345864,https://www.imdb.com/title/tt2345864/,0
21809,Planet Hulk,2010,"Action,Adventure,Animation",6.7,13332.0,0.0,1483025,https://www.imdb.com/title/tt1483025/,30675
21810,Planet Ocean,2012,Documentary,7.8,1551.0,0.0,2240784,https://www.imdb.com/title/tt2240784/,152113
21811,Planet of the Apes,1968,"Adventure,Sci-Fi",8.0,182733.0,0.0,63442,https://www.imdb.com/title/tt0063442/,871
21812,The Planet of the Apes,2001,,,,,0,,0
21813,Planet Terror,2007,"Action,Comedy,Horror",7.1,214087.0,0.0,1077258,https://www.imdb.com/title/tt1077258/,1992
21814,Planet Zee,2021,"Comedy,Horror",3.4,165.0,0.0,11779642,https://www.imdb.com/title/tt11779642/,0
21815,Planeta Bur,1962,"Adventure,Sci-Fi",6.3,1366.0,0.0,56352,https://www.imdb.com/title/tt0056352/,49164
21816,Planeta Singli 2,2018,"Comedy,Romance",5.6,962.0,0.0,8115282,https://www.imdb.com/title/tt8115282/,0
21817,Planeta Singli 3,2019,"Comedy,Romance",5.4,894.0,0.0,8115320,https://www.imdb.com/title/tt8115320/,0
21818,Planetarium,2016,"Drama,Fantasy,Mystery",4.6,3508.0,0.0,4680196,https://www.imdb.com/title/tt4680196/,374464
21819,Planning On Forever,2022,"Comedy,Romance",6.1,202.0,0.0,16354442,https://www.imdb.com/title/tt16354442/,0
21820,Plastic,2014,"Action,Comedy,Crime",5.9,8103.0,0.0,2556874,https://www.imdb.com/title/tt2556874/,208869
21821,Plastic Bag,2009,,,,,0,,0
21822,Plastic Galaxy: The Story of Star Wars Toys,2014,"Documentary,History,Sci-Fi",6.4,634.0,0.0,3648510,https://www.imdb.com/title/tt3648510/,253150
21823,Plata quemada,2000,"Crime,Drama,Romance",7.0,6639.0,0.0,227277,https://www.imdb.com/title/tt0227277/,27092
21824,Platinum Blonde,1931,"Comedy,Romance",6.8,3200.0,0.0,22268,https://www.imdb.com/title/tt0022268/,26884
21825,Platinum Data,2013,"Mystery,Sci-Fi",5.7,547.0,0.0,2282917,https://www.imdb.com/title/tt2282917/,208429
21826,Platoon,1986,"Drama,War",8.1,418141.0,0.0,91763,https://www.imdb.com/title/tt0091763/,792
21827,Platoon Leader,1988,"Drama,War",5.3,1958.0,0.0,95877,https://www.imdb.com/title/tt0095877/,48457
21828,"Play, 2011",2011,Drama,7.1,5771.0,0.0,1376717,https://www.imdb.com/title/tt1376717/,85743
21829,"Play, 2005",2005,"Drama,Romance",6.3,475.0,0.0,457436,https://www.imdb.com/title/tt0457436/,0
21830,Play Dirty,1969,"Adventure,Drama,War",6.7,3465.0,0.0,63443,https://www.imdb.com/title/tt0063443/,26652
21831,Play it Cool,1962,"Drama,Musical",5.6,232.0,0.0,56353,https://www.imdb.com/title/tt0056353/,0
21832,Play It to the Bone,1999,"Comedy,Drama,Sport",5.5,12108.0,0.0,196857,https://www.imdb.com/title/tt0196857/,20761
21833,Play Misty for Me,1971,"Drama,Thriller",6.9,29477.0,0.0,67588,https://www.imdb.com/title/tt0067588/,15393
21834,Play Motel,1979,"Crime,Horror,Mystery",4.8,611.0,0.0,148615,https://www.imdb.com/title/tt0148615/,104866
21835,Play or Die,2019,"Horror,Mystery,Thriller",3.7,1696.0,0.0,9537532,https://www.imdb.com/title/tt9537532/,0
21836,Play the Devil,2016,Drama,5.9,325.0,0.0,5424984,https://www.imdb.com/title/tt5424984/,0
21837,Play the Game,2009,"Comedy,Romance",6.3,2821.0,0.0,1124388,https://www.imdb.com/title/tt1124388/,45708
21838,Playback,2012,"Horror,Thriller",4.2,5005.0,0.0,1682940,https://www.imdb.com/title/tt1682940/,84907
21839,Playdate,2012,"Horror,Mystery,Thriller",4.5,1388.0,0.0,2375417,https://www.imdb.com/title/tt2375417/,152130
21840,Player,2013,Comedy,4.7,1126.0,0.0,2620952,https://www.imdb.com/title/tt2620952/,0
21841,Player 5150,2008,"Action,Drama",5.1,671.0,0.0,906773,https://www.imdb.com/title/tt0906773/,0
21842,Players,2012,"Action,Crime,Thriller",4.2,4680.0,0.0,1784589,https://www.imdb.com/title/tt1784589/,0
21843,Playing by Heart,1998,"Comedy,Drama,Romance",7.0,19765.0,0.0,145734,https://www.imdb.com/title/tt0145734/,825
21844,Playing Doctor,2015,Comedy,5.4,1425.0,0.0,3328720,https://www.imdb.com/title/tt3328720/,323162
21845,Playing for Keeps,2012,"Comedy,Romance,Sport",5.7,30571.0,0.0,1540128,https://www.imdb.com/title/tt1540128/,77875
21846,Playing God,1997,"Crime,Drama,Thriller",5.6,7766.0,0.0,119906,https://www.imdb.com/title/tt0119906/,12628
21847,Playing Hard,2018,Drama,6.4,1064.0,0.0,7419468,https://www.imdb.com/title/tt7419468/,0
21848,Playing It Cool,2014,"Comedy,Romance",5.9,28967.0,0.0,2139555,https://www.imdb.com/title/tt2139555/,277547
21849,Playing Men,2017,Documentary,6.5,222.0,0.0,5905342,https://www.imdb.com/title/tt5905342/,0
21850,Playing with Dolls: Havoc,2017,"Comedy,Horror,Thriller",3.6,307.0,0.0,6723494,https://www.imdb.com/title/tt6723494/,0
21851,Playing with Fire,2019,"Comedy,Family",5.1,15137.0,0.0,9134216,https://www.imdb.com/title/tt9134216/,0
21852,Playmobil: The Movie,2019,"Adventure,Animation,Comedy",4.9,4286.0,0.0,4199898,https://www.imdb.com/title/tt4199898/,0
